,Unnamed: 0,path,speakerId,transcription,intent,intentLbl
81,25,../smart-lights-en-close-field/speech_corpus/audio/268.wav,143921a6-6caa-417f-bd7e-2732023270c1,Dim the lights.,DecreaseBrightness,0
82,164,../smart-lights-en-close-field/speech_corpus/audio/989.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,Set the bathroom lights to the on position,SwitchLightOn,5
83,1144,../smart-lights-en-close-field/speech_corpus/audio/49.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,Brightness to seventy-three please.,SetLightBrightness,2
84,932,../smart-lights-en-close-field/speech_corpus/audio/704.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,Make my lights pink,SetLightColor,3
85,619,../smart-lights-en-close-field/speech_corpus/audio/1402.wav,59cd6be1-827d-43ba-9e53-aa35d9c5d3d5,decrease brightness in the basement,DecreaseBrightness,0
86,743,../smart-lights-en-close-field/speech_corpus/audio/1286.wav,01356b70-791d-42c4-b14b-56fefa67358f,Turn the lights off now,SwitchLightOff,4
87,607,../smart-lights-en-close-field/speech_corpus/audio/534.wav,f0f71ab4-dd42-43f7-bd05-7d1950326935,I'd like the parking lights to be red,SetLightColor,3
88,1060,../smart-lights-en-close-field/speech_corpus/audio/1454.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,increase the brightness of the garage,IncreaseBrightness,1
89,1174,../smart-lights-en-close-field/speech_corpus/audio/435.wav,f0f71ab4-dd42-43f7-bd05-7d1950326935,I want the lights in the bathroom to be pink,SetLightColor,3
90,64,../smart-lights-en-close-field/speech_corpus/audio/661.wav,01efb0b6-4dc5-436e-9639-d313e761d7ad,Lower the brightness in the cubicle,DecreaseBrightness,0
91,121,../smart-lights-en-close-field/speech_corpus/audio/1452.wav,9294d77a-9d94-4903-a978-af94ab79c0d9,increase the brightness in the basement.,IncreaseBrightness,1
92,160,../smart-lights-en-close-field/speech_corpus/audio/355.wav,4e1a0afa-74e0-4d34-a6cd-ae2d96067f0f,I need the lights off in the changing room,SwitchLightOff,4
93,160,../smart-lights-en-close-field/speech_corpus/audio/363.wav,4373a208-efd7-4eea-9440-94f52145cd78,I need the room to be blue?,SetLightColor,3
94,20,../smart-lights-en-close-field/speech_corpus/audio/1234.wav,88eea37b-2670-4b5d-b1ba-28a1b638243f,Turn the backyard lights pink,SetLightColor,3
95,1295,../smart-lights-en-close-field/speech_corpus/audio/1112.wav,1eef6acf-9a01-41c3-b118-b43ea5de6f9b,The lights in the cellar need to be turned up,IncreaseBrightness,1
96,453,../smart-lights-en-close-field/speech_corpus/audio/878.wav,f0f71ab4-dd42-43f7-bd05-7d1950326935,Please set the light bulbs to ten.,SetLightBrightness,2
97,1110,../smart-lights-en-close-field/speech_corpus/audio/264.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,Dim the lights in the garage.,DecreaseBrightness,0
98,336,../smart-lights-en-close-field/speech_corpus/audio/1530.wav,27bbc36b-3d70-4d5c-998c-803f6ee91c2e,please give me some light,SwitchLightOn,5
99,673,../smart-lights-en-close-field/speech_corpus/audio/1285.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,Turn the lights off in the toilet,SwitchLightOff,4
100,965,../smart-lights-en-close-field/speech_corpus/audio/1581.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,studio lights on please,SwitchLightOn,5
101,1261,../smart-lights-en-close-field/speech_corpus/audio/1655.wav,550b9155-6601-488b-82c9-d316036fc144,turn the light down in the patio,DecreaseBrightness,0
102,303,../smart-lights-en-close-field/speech_corpus/audio/1379.wav,4373a208-efd7-4eea-9440-94f52145cd78,can you turn off the kids bedroom lights?,SwitchLightOff,4
103,413,../smart-lights-en-close-field/speech_corpus/audio/647.wav,b5843f01-177c-4b76-868b-1223dde7e178,Lights off please,SwitchLightOff,4
104,154,../smart-lights-en-close-field/speech_corpus/audio/1183.wav,4e1a0afa-74e0-4d34-a6cd-ae2d96067f0f,Turn off the lights in five minutes,SwitchLightOff,4
105,14,../smart-lights-en-close-field/speech_corpus/audio/1282.wav,62c59086-3e46-4c49-85d6-047f69928fc9,Turn the lights off in the laundry room,SwitchLightOff,4
106,781,../smart-lights-en-close-field/speech_corpus/audio/899.wav,605a3d3d-973b-4b8e-93cf-3044c00e47b2,Please turn down the lights in the pantry,DecreaseBrightness,0
107,1290,../smart-lights-en-close-field/speech_corpus/audio/1564.wav,9294d77a-9d94-4903-a978-af94ab79c0d9,set brightness of all lights to fifty,SetLightBrightness,2
108,493,../smart-lights-en-close-field/speech_corpus/audio/1543.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,please switch lights off,SwitchLightOff,4
109,355,../smart-lights-en-close-field/speech_corpus/audio/427.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,I want the light intensity turned up in the bedroom,IncreaseBrightness,1
110,88,../smart-lights-en-close-field/speech_corpus/audio/799.wav,d5a37e8f-21f5-48e7-b433-48cc5a787675,Make the room brighter.,IncreaseBrightness,1
111,1171,../smart-lights-en-close-field/speech_corpus/audio/123.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,Can you turn off the cella lights,SwitchLightOff,4
112,811,../smart-lights-en-close-field/speech_corpus/audio/1003.wav,f0f71ab4-dd42-43f7-bd05-7d1950326935,Set the brightness to twenty two please.,SetLightBrightness,2
113,709,../smart-lights-en-close-field/speech_corpus/audio/1453.wav,143921a6-6caa-417f-bd7e-2732023270c1,increase the brightness of entrance,IncreaseBrightness,1
114,808,../smart-lights-en-close-field/speech_corpus/audio/1623.wav,4373a208-efd7-4eea-9440-94f52145cd78,turn down lighting in the pantry,DecreaseBrightness,0
115,429,../smart-lights-en-close-field/speech_corpus/audio/369.wav,143921a6-6caa-417f-bd7e-2732023270c1,I prefer if the lights are on now,SwitchLightOn,5
116,1082,../smart-lights-en-close-field/speech_corpus/audio/1023.wav,74e9b845-0a5a-4af0-959b-5f4fcf28fed3,Set the lights to a higher intensity,IncreaseBrightness,1
117,1232,../smart-lights-en-close-field/speech_corpus/audio/239.wav,4373a208-efd7-4eea-9440-94f52145cd78,Decrease the brightness of the lights in shed. ,DecreaseBrightness,0
118,1301,../smart-lights-en-close-field/speech_corpus/audio/117.wav,4e1a0afa-74e0-4d34-a6cd-ae2d96067f0f,Can you shut the lights off at the entrance,SwitchLightOff,4
119,1269,../smart-lights-en-close-field/speech_corpus/audio/1460.wav,4373a208-efd7-4eea-9440-94f52145cd78,"its getting so dark in here, can you put the lights up",IncreaseBrightness,1
120,866,../smart-lights-en-close-field/speech_corpus/audio/1098.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,"The house room light needs to be changed to red
",SetLightColor,3
121,396,../smart-lights-en-close-field/speech_corpus/audio/367.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,I need you to increase the intensity of the backyard lights,IncreaseBrightness,1
122,880,../smart-lights-en-close-field/speech_corpus/audio/1295.wav,4373a208-efd7-4eea-9440-94f52145cd78,Turn the lights on in the meeting room,SwitchLightOn,5
123,822,../smart-lights-en-close-field/speech_corpus/audio/1190.wav,62c59086-3e46-4c49-85d6-047f69928fc9,Turn off the lights in the kitchen,SwitchLightOff,4
124,740,../smart-lights-en-close-field/speech_corpus/audio/1281.wav,4e1a0afa-74e0-4d34-a6cd-ae2d96067f0f,Turn the lights off in the dining room.,SwitchLightOff,4
125,575,../smart-lights-en-close-field/speech_corpus/audio/1124.wav,4373a208-efd7-4eea-9440-94f52145cd78,Tone down the brightness in the laundry room.,DecreaseBrightness,0
126,721,../smart-lights-en-close-field/speech_corpus/audio/1033.wav,61febf20-bc56-49b9-8e3a-e2ec25b362e6,Set the lights to zero brightness,SwitchLightOff,4
127,690,../smart-lights-en-close-field/speech_corpus/audio/481.wav,d5a37e8f-21f5-48e7-b433-48cc5a787675,I want to make the room brighter. ,IncreaseBrightness,1
128,59,../smart-lights-en-close-field/speech_corpus/audio/1154.wav,e23027b0-4121-4be8-9b65-f34550c3f4de,Turn down the lights in the large meeting room,SwitchLightOff,4
129,316,../smart-lights-en-close-field/speech_corpus/audio/210.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,Click on the lights,SwitchLightOn,5
130,351,../smart-lights-en-close-field/speech_corpus/audio/1610.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,"the office is a little too dark, please turn on the lights",IncreaseBrightness,1
131,914,../smart-lights-en-close-field/speech_corpus/audio/387.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,I want lights on in the backyard,SwitchLightOn,5
132,1289,../smart-lights-en-close-field/speech_corpus/audio/267.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,Dim the lights please.,DecreaseBrightness,0
133,1227,../smart-lights-en-close-field/speech_corpus/audio/1573.wav,9294d77a-9d94-4903-a978-af94ab79c0d9,set the pantry brightness to twenty,SetLightBrightness,2
134,408,../smart-lights-en-close-field/speech_corpus/audio/86.wav,840a87a9-51ee-4f9a-a812-fc805f8e802d,Can you make the bed room lights go up,IncreaseBrightness,1
135,329,../smart-lights-en-close-field/speech_corpus/audio/1145.wav,4373a208-efd7-4eea-9440-94f52145cd78,Turn down the lighting in the kids bedroom.,DecreaseBrightness,0
136,103,../smart-lights-en-close-field/speech_corpus/audio/419.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,I want the kids bedroom to be set to level fifty.,SetLightBrightness,2
137,86,../smart-lights-en-close-field/speech_corpus/audio/1584.wav,b5843f01-177c-4b76-868b-1223dde7e178,switch lights off,SwitchLightOff,4
138,32,../smart-lights-en-close-field/speech_corpus/audio/1284.wav,143921a6-6caa-417f-bd7e-2732023270c1,Turn the lights off in the shed.,SwitchLightOff,4
139,111,../smart-lights-en-close-field/speech_corpus/audio/776.wav,61febf20-bc56-49b9-8e3a-e2ec25b362e6,Make the lights in the studio to be at twelve,SetLightBrightness,2
140,529,../smart-lights-en-close-field/speech_corpus/audio/1138.wav,27bbc36b-3d70-4d5c-998c-803f6ee91c2e,Turn down the brightness of the lighting,DecreaseBrightness,0
141,93,../smart-lights-en-close-field/speech_corpus/audio/399.wav,4373a208-efd7-4eea-9440-94f52145cd78,I want the bathroom to be more dim,DecreaseBrightness,0
142,341,../smart-lights-en-close-field/speech_corpus/audio/1533.wav,143921a6-6caa-417f-bd7e-2732023270c1,please increase the light brightness everywhere,IncreaseBrightness,1
143,495,../smart-lights-en-close-field/speech_corpus/audio/1198.wav,01356b70-791d-42c4-b14b-56fefa67358f,Turn off the patio lights.,SwitchLightOff,4
144,117,../smart-lights-en-close-field/speech_corpus/audio/450.wav,4e1a0afa-74e0-4d34-a6cd-ae2d96067f0f,I want the lights to be blue in the bathroom,SetLightColor,3
145,90,../smart-lights-en-close-field/speech_corpus/audio/957.wav,f0f71ab4-dd42-43f7-bd05-7d1950326935,Put the lights in the meeting room to twelve.,SetLightBrightness,2
146,49,../smart-lights-en-close-field/speech_corpus/audio/1088.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,The brightness in the studio should be twenty two,SetLightBrightness,2
147,964,../smart-lights-en-close-field/speech_corpus/audio/281.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,Get the cellar lights on,SwitchLightOn,5
148,53,../smart-lights-en-close-field/speech_corpus/audio/33.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,"Assistant, turn my lights on.",SwitchLightOn,5
149,257,../smart-lights-en-close-field/speech_corpus/audio/1383.wav,d74e7c3a-9e2f-40ea-a6da-cf1399adc25c,change bed room lighting to pink,SetLightColor,3
150,712,../smart-lights-en-close-field/speech_corpus/audio/836.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,Please change the lights to red.,SetLightColor,3
151,760,../smart-lights-en-close-field/speech_corpus/audio/491.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,I would like for the lights to be pink.,SetLightColor,3
152,871,../smart-lights-en-close-field/speech_corpus/audio/1182.wav,d74e7c3a-9e2f-40ea-a6da-cf1399adc25c,Turn off the lights for the living room,SwitchLightOff,4
153,5,../smart-lights-en-close-field/speech_corpus/audio/792.wav,f0f71ab4-dd42-43f7-bd05-7d1950326935,Make the living room light dimmer,DecreaseBrightness,0
154,1045,../smart-lights-en-close-field/speech_corpus/audio/61.wav,c90d7f99-da8b-424c-95f9-610c56bdeb7d,Can you change the color of the lights to red in the large meeting room,SetLightColor,3
155,764,../smart-lights-en-close-field/speech_corpus/audio/1522.wav,4373a208-efd7-4eea-9440-94f52145cd78,patio lights please,SwitchLightOn,5
156,155,../smart-lights-en-close-field/speech_corpus/audio/670.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,Lower the lights on the patio,DecreaseBrightness,0
157,40,../smart-lights-en-close-field/speech_corpus/audio/1542.wav,f0f71ab4-dd42-43f7-bd05-7d1950326935,please switch color of all lights to green,SetLightColor,3
158,536,../smart-lights-en-close-field/speech_corpus/audio/187.wav,0f9d4a24-4d36-4378-98fd-3ddbe67d2f29,Change the lighting of the pantry to thirty nine,SetLightBrightness,2
159,189,../smart-lights-en-close-field/speech_corpus/audio/148.wav,f0f71ab4-dd42-43f7-bd05-7d1950326935,Change light color to pink.,SetLightColor,3
160,143,../smart-lights-en-close-field/speech_corpus/audio/880.wav,0f9d4a24-4d36-4378-98fd-3ddbe67d2f29,Please set the office to twenty two for the intensity,SetLightBrightness,2
161,1131,../smart-lights-en-close-field/speech_corpus/audio/893.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,Please switch to pink lighting,SetLightColor,3
162,38,../smart-lights-en-close-field/speech_corpus/audio/1205.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,Turn on lights in the cellar,SwitchLightOn,5
163,354,../smart-lights-en-close-field/speech_corpus/audio/1256.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,Turn the entrance lights on.,SwitchLightOn,5
164,1314,../smart-lights-en-close-field/speech_corpus/audio/462.wav,143921a6-6caa-417f-bd7e-2732023270c1,I want the parking lights off.,SwitchLightOff,4
165,141,../smart-lights-en-close-field/speech_corpus/audio/915.wav,4e1a0afa-74e0-4d34-a6cd-ae2d96067f0f,Please turn on the lights,SwitchLightOn,5
166,614,../smart-lights-en-close-field/speech_corpus/audio/286.wav,d5a37e8f-21f5-48e7-b433-48cc5a787675,Get the room brighter please. ,IncreaseBrightness,1
